FIPS,damage,deaths,injuries,cost,cost_percent_of_median,cost_bins,danger_bins
46013,7358200.0,10.0,21.0,98408200.0,208.34848885830732,3,4
46015,4196660.0,4.0,4.0,40396660.0,85.52725348012491,2,2
46017,25000.0,1.0,0.0,9025000.0,19.107605991637115,2,0
46019,27303000.0,1.0,13.0,36953000.0,78.23638384586884,2,2
46021,34000.0,0.0,5.0,284000.0,0.601280897686974,0,1
46023,6142660.0,0.0,2.0,6242660.0,13.216873974487905,1,2
46025,1261000.0,2.0,5.0,19511000.0,41.308421108347005,2,2
46027,1782660.0,0.0,4.0,1982660.0,4.1976605091832955,1,2
46029,3114000.0,10.0,18.0,94014000.0,199.045148996983,3,2
46031,290000.0,2.0,6.0,18590000.0,39.358492563383265,2,2
46033,9754000.0,0.0,5.0,10004000.0,21.180331339649605,2,3
46035,19374660.0,0.0,45.0,21624660.0,45.78343301751971,2,2
46037,5605000.0,0.0,16.0,6405000.0,13.560577991848833,1,2
46039,5715000.0,0.0,0.0,5715000.0,12.099719472820622,1,2
46041,1131000.0,4.0,2.0,37231000.0,78.82496162599905,2,2
46043,25577660.0,3.0,13.0,53227660.0,112.69287037527127,3,1
46045,158000.0,6.0,4.0,54358000.0,115.0860106917906,3,3
46047,6507250.0,1.0,2.0,15607250.0,33.04345524797544,2,2
46049,56000.0,0.0,0.0,56000.0,0.11856243052982586,0,2
46051,4613000.0,3.0,2.0,31713000.0,67.14232784629229,2,2
46053,7022660.0,0.0,1.0,7072660.0,14.974138569840681,1,2
46055,14819700.0,2.0,0.0,32819700.0,69.48541787963795,2,2
46057,1629000.0,11.0,14.0,101329000.0,214.5323664849415,3,2
46059,170000.0,0.0,2.0,270000.0,0.5716402900545176,0,3
46061,5930000.0,0.0,29.0,7380000.0,15.624834594823481,2,3
46063,17841500.0,0.0,0.0,17841500.0,37.773778648176574,2,3
46065,330000.0,0.0,4.0,530000.0,1.1221087175144233,0,1
46067,32935000.0,8.0,6.0,105235000.0,222.80209601439685,3,2
46069,5000.0,0.0,0.0,5000.0,0.010585931297305881,0,1
46071,11127500.0,4.0,5.0,47377500.0,100.30699200762187,3,2
46073,9640000.0,0.0,3.0,9790000.0,20.72725348012491,2,3
46075,25000.0,0.0,2.0,125000.0,0.26464828243264704,0,1
46077,11335000.0,0.0,6.0,11635000.0,24.633462128830782,2,3
46079,5389200.0,1.0,2.0,14489200.0,30.676335150584872,2,2
46081,27496000.0,4.0,10.0,63996000.0,135.4914518604774,3,3
46083,42537000.0,0.0,23.0,43687000.0,92.4935161170804,2,3
46085,5000.0,2.0,5.0,18255000.0,38.64923516646377,2,2
46087,40733000.0,10.0,151.0,138283000.0,292.7708675170698,3,2
46089,634000.0,4.0,5.0,36884000.0,78.09029799396602,2,3
46091,2114000.0,0.0,0.0,2114000.0,4.475731752500926,1,2
46093,29995000.0,3.0,13.0,57645000.0,122.0452019266395,3,4
46095,1642500.0,0.0,1.0,1692500.0,3.5833377441380403,1,1
46097,3289000.0,0.0,1.0,3339000.0,7.069284920340866,1,2
46099,96133660.0,10.0,189.0,195583660.0,414.0870375271264,3,3
46101,3951000.0,2.0,4.0,22151000.0,46.897792833324516,2,1
46103,88459100.0,6.0,37.0,144309100.0,305.5292436352088,3,4
46105,16940700.0,0.0,0.0,16940700.0,35.86661726565394,2,3
46107,14000.0,0.0,0.0,14000.0,0.029640607632456465,0,1
46109,4385000.0,2.0,2.0,22485000.0,47.604933043984545,2,2
46111,5192000.0,0.0,0.0,5192000.0,10.992431059122426,1,2
46113,662000.0,0.0,3.0,812000.0,1.7191552426824752,0,0
46115,770000.0,2.0,4.0,18970000.0,40.16302334197851,2,2
46117,338000.0,0.0,1.0,388000.0,0.8214682686709364,0,2
46119,321000.0,0.0,2.0,421000.0,0.8913354152331552,0,1
46121,3041500.0,0.0,1.0,3091500.0,6.545281321124226,1,2
46123,2293500.0,0.0,2.0,2393500.0,5.067485312020325,1,3
46125,37134000.0,0.0,2.0,37234000.0,78.83131318477743,2,3
46127,3239660.0,0.0,1.0,3289660.0,6.964822950299053,1,2
46129,3000000.0,2.0,6.0,21300000.0,45.09606732652305,2,2
46135,14227000.0,1.0,4.0,23427000.0,49.59932250039697,2,2
46137,18215200.0,0.0,7.0,18565200.0,39.30598634414862,2,3
47001,1926500.0,1.0,0.0,10926500.0,23.13343566400254,2,2
47003,3740200.0,1.0,9.0,13190200.0,27.92611019954481,2,3
47005,14424100.0,5.0,7.0,59774100.0,126.55290319165829,3,3
47007,30023500.0,4.0,10.0,66523500.0,140.84264013126554,3,0
47009,16478000.0,1.0,13.0,26128000.0,55.3178425872016,2,2
47011,48244000.0,11.0,259.0,160194000.0,339.16053564812364,3,3
47013,2162000.0,0.0,0.0,2162000.0,4.577356692955062,1,2
47015,2739900.0,4.0,6.0,39039900.0,82.65473985073837,2,2
47017,20091050.0,15.0,30.0,156591050.0,331.532419414598,3,3
47019,24251750.0,9.0,0.0,105251750.0,222.83755888424284,3,1
47021,17138300.0,1.0,1.0,26188300.0,55.445508918647114,2,2
47023,1657620.0,0.0,7.0,2007620.0,4.250505478219447,1,1
47025,5574000.0,1.0,18.0,15474000.0,32.76134017890224,2,2
47027,1369600.0,0.0,3.0,1519600.0,3.217276239877203,1,0
47029,2260000.0,2.0,1.0,20310000.0,43.00005292965648,2,2
47031,11613850.0,2.0,28.0,31013850.0,65.66209707299,2,3
47033,19254280.0,2.0,7.0,37604280.0,79.61526491293071,2,2
47035,48563600.0,11.0,63.0,150713600.0,319.0887630339279,3,3
47037,1729711050.0,24.0,235.0,1957461050.0,4144.309638490447,4,4
47039,8736540.0,0.0,2.0,8836540.0,18.70860106917906,2,1
47041,2841600.0,1.0,1.0,11891600.0,25.17673212300852,2,2
47043,10893400.0,1.0,11.0,20443400.0,43.282485576668606,2,3
47045,94852120.0,22.0,102.0,297952120.0,630.8201344413275,3,3
47047,3988240.0,2.0,8.0,22388240.0,47.40007410151908,2,2
47049,36886100.0,2.0,16.0,55686100.0,117.89784576298099,3,2
47051,1387700.0,5.0,3.0,46537700.0,98.52897898692638,2,3
47053,559085670.0,13.0,55.0,678835670.0,1437.2215529561213,4,3
47055,3691700.0,5.0,9.0,49141700.0,104.04213200656326,3,3
47057,2307000.0,1.0,0.0,11307000.0,23.939025035727518,2,1
47059,17707000.0,7.0,109.0,86157000.0,182.41041655639657,3,3
47061,5558000.0,0.0,0.0,5558000.0,11.767321230085216,1,2
47063,987000.0,0.0,1.0,1037000.0,2.1955221510612395,0,1
47065,156962500.0,18.0,184.0,328162500.0,694.7811358704282,4,4
47067,1276000.0,0.0,0.0,1276000.0,2.7015296670724607,1,0
47069,2850180.0,3.0,7.0,30200180.0,63.939406129254216,2,3
47071,26014430.0,10.0,34.0,117714430.0,249.22337373630447,3,3
47073,1289000.0,0.0,0.0,1289000.0,2.729053088445456,1,1
47075,7174000.0,4.0,7.0,43524000.0,92.14841475678823,2,2
47077,20936530.0,3.0,43.0,50086530.0,106.04251310008999,3,2
47079,20039420.0,8.0,38.0,93939420.0,198.88724924575237,3,3
47081,8954700.0,4.0,9.0,45404700.0,96.13020695495686,2,3
47083,7845500.0,1.0,0.0,16845500.0,35.66506113375324,2,2
47085,5437300.0,0.0,3.0,5587300.0,11.82935478748743,1,2
47087,13596100.0,0.0,21.0,14646100.0,31.008521674694332,2,2
47089,4296500.0,0.0,2.0,4396500.0,9.30820938972106,1,1
47091,2894000.0,2.0,3.0,21044000.0,44.55406764410099,2,1
47093,24966000.0,7.0,2.0,88066000.0,186.45212512570794,3,2
47095,5249120.0,0.0,0.0,5249120.0,11.113364738262849,1,1
47097,17513490.0,0.0,12.0,18113490.0,38.349632138887415,2,2
47099,19494100.0,3.0,84.0,50694100.0,107.32885195575082,3,4
47101,3118500.0,0.0,3.0,3268500.0,6.920023289048855,1,2
47103,2603710.0,7.0,11.0,66153710.0,140.0597258243794,3,3
47105,5673500.0,3.0,0.0,32673500.0,69.17588524850474,2,2
47107,23051500.0,2.0,36.0,42851500.0,90.72460699730058,2,2
47109,12714610.0,2.0,10.0,31214610.0,66.08714338643942,2,2
47111,33352100.0,14.0,44.0,161552100.0,342.0358863070978,3,2
47113,200180560.0,30.0,245.0,482430560.0,1021.3953527761605,4,4
47115,27798500.0,4.0,10.0,64298500.0,136.13190070396445,3,2
47117,1946500.0,2.0,9.0,20396500.0,43.18318954109988,2,2
47119,14493900.0,9.0,16.0,96293900.0,203.87212194992856,3,2
47121,10848000.0,0.0,0.0,10848000.0,22.96723654263484,2,0
47123,20596500.0,0.0,5.0,20846500.0,44.13592335785741,2,4
47125,93595700.0,4.0,68.0,132995700.0,281.57666860742074,3,3
47127,436000.0,2.0,4.0,18636000.0,39.45588313131847,2,2
47129,2853000.0,7.0,37.0,67703000.0,143.33986132430002,3,2
47131,14104510.0,7.0,10.0,77604510.0,164.30320224421743,3,2
47133,27295000.0,2.0,19.0,46245000.0,97.90927856878209,2,2
47135,5293100.0,7.0,0.0,68293100.0,144.58921293600804,3,3
47137,11063000.0,0.0,5.0,11313000.0,23.951728153284286,2,2
47139,7339000.0,3.0,1.0,34389000.0,72.80791827661038,2,2
47141,50932500.0,1.0,8.0,60332500.0,127.73513999894142,3,3
47143,20029000.0,1.0,6.0,29329000.0,62.09495580373683,2,3
47145,8395000.0,3.0,3.0,35545000.0,75.25538559254751,2,1
47147,10826900.0,0.0,10.0,11326900.0,23.981157042290796,2,3
47149,133442700.0,11.0,160.0,240442700.0,509.06198062774575,3,4
47151,3652000.0,0.0,1.0,3702000.0,7.837823532525275,1,2
47153,7596000.0,3.0,3.0,34746000.0,73.56375377123803,2,3
47155,5519250.0,1.0,6.0,14819250.0,31.375112475520034,2,2
47157,2297504160.0,161.0,430.0,3768004160.0,7977.566633144551,5,3
47159,7223500.0,1.0,17.0,17073500.0,36.14777960091039,2,2
47161,14807600.0,3.0,5.0,42057600.0,89.04377282591436,2,2
47163,4760000.0,0.0,10.0,5260000.0,11.136399724765786,1,2
47165,96335000.0,19.0,204.0,277535000.0,587.5932885195575,3,4
47167,31205720.0,5.0,4.0,76405720.0,161.76514052823796,3,2
47169,2811000.0,2.0,5.0,21061000.0,44.59005981051183,2,2
47171,1005000.0,0.0,1.0,1055000.0,2.233631503731541,0,0
47173,2881000.0,0.0,1.0,2931000.0,6.205472926480707,1,0
47175,10491700.0,0.0,0.0,10491700.0,22.21288307838882,2,1
47177,10685200.0,3.0,9.0,38135200.0,80.73932144180385,2,2
47179,12817000.0,2.0,1.0,30867000.0,65.35118827078811,2,2
47181,17928650.0,4.0,14.0,54628650.0,115.65902715291378,3,3
47183,8469390.0,4.0,16.0,45269390.0,95.84373048218917,2,2
47185,11478500.0,0.0,4.0,11678500.0,24.725559731117343,2,2
47187,28232600.0,3.0,9.0,55682600.0,117.89043561107289,3,4
47189,52002600.0,3.0,13.0,79652600.0,168.63939025035728,3,4
48001,41523800.0,10.0,22.0,132623800.0,280.7892870375271,3,3
48003,36426800.0,2.0,9.0,54876800.0,116.18440692319906,3,2
48005,22876000.0,19.0,16.0,194676000.0,412.1653522468639,3,4
48007,3904711000.0,8.0,132.0,3983311000.0,8433.411316360556,5,4
48009,2149660.0,0.0,4.0,2349660.0,4.9746678664055475,1,3
48011,2267650.0,2.0,0.0,20267650.0,42.91039009156831,2,3
48013,8440500.0,4.0,1.0,44490500.0,94.19467527655746,2,2
48015,6776500.0,4.0,0.0,42776500.0,90.56581802784099,2,2
48017,19723800.0,2.0,14.0,38423800.0,81.35034139628434,2,2
48019,6943000.0,6.0,28.0,62343000.0,131.99174297358812,3,1
48021,526383500.0,6.0,127.0,586733500.0,1242.224104165564,4,3
48023,3300050.0,0.0,0.0,3300050.0,6.986820515534855,1,2
48025,7300000.0,0.0,4.0,7500000.0,15.87889694595882,2,4
48027,214544900.0,20.0,37.0,396394900.0,839.241835600487,4,4
48029,1564075500.0,63.0,1171.0,2189625500.0,4635.845021965807,5,5
48031,22268000.0,4.0,10.0,58768000.0,124.4228020960144,3,2
48033,25507900.0,0.0,0.0,25507900.0,54.00497538770973,2,2
48035,7159000.0,3.0,6.0,34459000.0,72.95612131477267,2,3
48037,261736300.0,0.0,32.0,263336300.0,557.5319959773461,3,4
48039,5524915000.0,12.0,24.0,5634115000.0,11928.470862224103,5,4
48041,58198300.0,0.0,6.0,58498300.0,123.85179696183772,3,3
48043,15162200.0,1.0,3.0,24312200.0,51.473455777272,2,2
48045,2736000.0,0.0,0.0,2736000.0,5.792621605885778,1,3
48047,11492600.0,2.0,2.0,29592600.0,62.6530461017308,2,2
48049,55075500.0,3.0,7.0,82425500.0,174.51013602921716,3,3
48051,50041000.0,0.0,2.0,50141000.0,106.15783623564283,3,3
48053,180583500.0,7.0,5.0,243833500.0,516.2409357963267,3,3
48055,210229000.0,11.0,729.0,345679000.0,731.8668289842799,4,2
48057,565368000.0,3.0,1.0,592418000.0,1254.259249457471,4,4
48059,132434000.0,4.0,33.0,170084000.0,360.0995077541947,3,3
48061,1746608700.0,36.0,23.0,2071758700.0,4386.2990525591495,5,4
48063,1552000.0,0.0,2.0,1652000.0,3.497591700629863,1,1
48065,63552700.0,10.0,17.0,154402700.0,326.8992748637061,3,4
48067,15688000.0,0.0,3.0,15838000.0,33.53199597734611,2,4
48069,16287000.0,2.0,6.0,34587000.0,73.2271211559837,2,3
48071,624584750.0,4.0,6.0,660884750.0,1399.2161117874343,4,3
48073,4441500.0,4.0,11.0,40991500.0,86.7866405547028,2,4
48075,38091900.0,4.0,14.0,74791900.0,158.34838299899434,3,3
48077,4162660.0,0.0,4.0,4362660.0,9.236563806700895,1,3
48079,7177000.0,3.0,0.0,34177000.0,72.35907478960462,2,2
48081,619000.0,0.0,0.0,619000.0,1.310538294606468,0,2
48083,10797100.0,1.0,4.0,19997100.0,42.337585349071084,2,3
48085,917239100.0,34.0,243.0,1235389100.0,2615.5488276081087,4,4
48087,2316200.0,0.0,1.0,2366200.0,5.0096861271370345,1,3
48089,7349000.0,0.0,13.0,7999000.0,16.93537288942995,2,3
48091,482322000.0,12.0,1028.0,641722000.0,1358.645000793945,4,3
48093,3084500.0,5.0,1.0,48134500.0,101.90970200603398,3,2
48095,3367000.0,0.0,0.0,3367000.0,7.128566135605779,1,2
48097,44953000.0,6.0,52.0,101553000.0,215.00661620706083,3,3
48099,3985200.0,16.0,5.0,148235200.0,313.84152860847934,3,3
48101,3861100.0,2.0,24.0,23061100.0,48.82464404806013,2,3
48103,717000.0,0.0,0.0,717000.0,1.518022548033663,0,1
48105,1247500.0,8.0,20.0,74247500.0,157.19578679934367,3,2
48107,9960750.0,1.0,17.0,19810750.0,41.94304768962049,2,3
48109,2215700.0,0.0,1.0,2265700.0,4.796908908061186,1,2
48111,4558400.0,2.0,0.0,22558400.0,47.760334515428994,2,3
48113,1729426700.0,247.0,2293.0,4067076700.0,8610.758905414705,5,5
48115,2501400.0,0.0,1.0,2551400.0,5.401789022389244,1,2
48117,3344300.0,0.0,20.0,4344300.0,9.197692266977189,1,3
48119,1919800.0,0.0,0.0,1919800.0,4.064574180913566,1,1
48121,754369400.0,27.0,123.0,1003519400.0,2124.6374847827237,4,4
48123,73472000.0,0.0,1670.0,156972000.0,332.3389615201398,3,3
48125,2463000.0,10.0,2.0,92563000.0,195.97311173450484,3,3
48127,27089000.0,6.0,0.0,81089000.0,171.68051659344732,3,1
48129,19757000.0,1.0,10.0,29257000.0,61.942518393055636,2,4
48131,7119000.0,2.0,2.0,25219000.0,53.3933202773514,2,3
48133,20375750.0,4.0,21.0,57425750.0,121.58100883925262,3,3
48135,303554750.0,1.0,3.0,312704750.0,662.0541999682422,4,3
48137,1923000.0,2.0,15.0,20673000.0,43.7685915418409,2,2
48139,26393000.0,4.0,50.0,64893000.0,137.39056793521408,3,4
48141,669862000.0,3.0,13.0,697512000.0,1476.762822209284,4,1
48143,6812500.0,4.0,4.0,43012500.0,91.06547398507384,2,3
48145,1642000.0,2.0,0.0,19642000.0,41.58577250833642,2,2
48147,10623000.0,8.0,11.0,83173000.0,176.0927327581644,3,3
48149,53767000.0,4.0,22.0,90867000.0,192.38236383845867,3,2
48151,7638000.0,0.0,0.0,7638000.0,16.171068649764464,2,3
48153,6645000.0,6.0,2.0,60745000.0,128.60847933096915,3,4
48155,230760.0,0.0,0.0,230760.0,0.488561901233261,0,2
48157,8850455500.0,15.0,91.0,8990005500.0,19033.516117080402,5,4
48159,3638100.0,0.0,2.0,3738100.0,7.914253956491822,1,3
48161,5706300.0,1.0,5.0,14956300.0,31.66527285237919,2,2
48163,1889500.0,0.0,15.0,2639500.0,5.588313131847774,1,2
48165,21910350.0,0.0,4.0,22110350.0,46.81172921187742,2,3
48167,20537372500.0,77.0,25.0,21231622500.0,44951.29942306675,5,4
48169,9722800.0,6.0,26.0,65022800.0,137.66537871169214,3,2
48171,5543000.0,3.0,14.0,33243000.0,70.38162282326788,2,3
48173,1305000.0,0.0,1.0,1355000.0,2.8687873815698937,1,3
48175,2701000.0,1.0,0.0,11701000.0,24.77319642195522,2,3
48177,34439000.0,0.0,936.0,81239000.0,171.99809453236648,3,2
48179,44924000.0,33.0,51.0,344474000.0,729.3156195416292,4,4
48181,59297500.0,7.0,163.0,130447500.0,276.18165458106176,3,4
48183,44055200.0,11.0,11.0,143605200.0,304.0389562271741,3,4
48185,143896500.0,1.0,0.0,152896500.0,323.71036891970573,3,3
48187,88135500.0,12.0,1131.0,252685500.0,534.982268565077,3,3
48189,314477200.0,11.0,15.0,414227200.0,876.9961361350764,4,3
48191,14150900.0,0.0,13.0,14800900.0,31.336262107658918,2,3
48193,10541250.0,0.0,1.0,10591250.0,22.42364897051818,2,2
48195,9353000.0,0.0,2.0,9453000.0,20.0137617106865,2,3
48197,860610.0,0.0,1.0,910610.0,1.9279309797279414,0,3
48199,850811000.0,2.0,2.0,868911000.0,1839.64642989467,4,3
48201,30511977270.0,420.0,4910.0,34537477270.0,73122.27231249669,5,4
48203,26731700.0,2.0,3.0,44881700.0,95.02291854125868,2,5
48205,2041600.0,12.0,12.0,110641600.0,234.24887524479968,3,3
48207,6318000.0,1.0,6.0,15618000.0,33.06621500026465,2,3
48209,354541700.0,14.0,235.0,492291700.0,1042.2732228867835,4,3
48211,9669000.0,5.0,16.0,55469000.0,117.43820462605197,3,3
48213,15228600.0,2.0,20.0,34228600.0,72.46832160059282,2,4
48215,797159500.0,4.0,32.0,834759500.0,1767.3413433546816,4,4
48217,10988110.0,2.0,24.0,30188110.0,63.91385169110253,2,4
48219,45806800.0,4.0,42.0,83906800.0,177.646324035357,3,3
48221,166667700.0,9.0,216.0,258467700.0,547.2242629545335,3,4
48223,11095200.0,3.0,15.0,38845200.0,82.24252368602127,2,3
48225,209660500.0,3.0,41.0,238710500.0,505.3945905891071,3,3
48227,33010600.0,2.0,49.0,53460600.0,113.18604774255014,3,3
48229,2222500.0,0.0,2.0,2322500.0,4.9171650875985815,1,2
48231,10986100.0,5.0,35.0,57736100.0,122.23807759487642,3,3
48233,27250800.0,5.0,32.0,73850800.0,156.35589901021544,3,3
48235,12760000.0,4.0,5.0,49010000.0,103.76329857619224,3,2
48237,5259500.0,2.0,0.0,23259500.0,49.244693801937224,2,2
48239,1004992500.0,2.0,4.0,1023192500.0,2166.289101783729,4,3
48241,108438000.0,7.0,20.0,172438000.0,365.08336420896626,3,4
48243,403000.0,0.0,0.0,403000.0,0.853226062562854,0,2
48245,6843105000.0,16.0,192.0,6996705000.0,14813.32768750331,5,4
48247,2043000.0,0.0,0.0,2043000.0,4.325411528079183,1,3
48249,9029000.0,0.0,2.0,9129000.0,19.327793362621076,2,4
48251,172224700.0,11.0,69.0,274674700.0,581.5375006616207,3,3
48253,36625000.0,0.0,2.0,36725000.0,77.75366537871169,2,3
48255,11387000.0,0.0,220.0,22387000.0,47.39744879055735,2,3
48257,110423100.0,12.0,34.0,220123100.0,466.0416027099984,3,3
48259,7608000.0,6.0,23.0,62758000.0,132.8703752712645,3,2
48261,6500.0,2.0,4.0,18206500.0,38.546551632879904,2,3
48263,3354000.0,0.0,0.0,3354000.0,7.1010427142327845,1,3
48265,1931000.0,8.0,42.0,76031000.0,160.97178849309267,3,1
48267,26339700.0,4.0,9.0,62789700.0,132.9374900756894,3,2
48269,3519000.0,0.0,0.0,3519000.0,7.450378447043879,1,2
48271,1705000.0,0.0,2.0,1805000.0,3.821521198327423,1,2
48273,7627000.0,2.0,2.0,25727000.0,54.46885089715767,2,4
48275,1107780.0,0.0,0.0,1107780.0,2.3453765945059013,0,3
48277,46117900.0,0.0,41.0,48167900.0,101.98041602709998,3,3
48279,17737000.0,6.0,2.0,71837000.0,152.0923093209125,3,3
48281,2785000.0,0.0,1.0,2835000.0,6.002223045572435,1,2
48283,610000.0,0.0,3.0,760000.0,1.6090615571904938,0,2
48285,9174000.0,2.0,364.0,45374000.0,96.0652093367914,2,3
48287,3214000.0,2.0,11.0,21764000.0,46.078441750913036,2,2
48289,8064350.0,0.0,1.0,8114350.0,17.179590324458793,2,2
48291,2485808000.0,5.0,3.0,2530958000.0,5358.509500873339,5,4
48293,5533300.0,2.0,31.0,25083300.0,53.10601810194252,2,3
48295,7574100.0,0.0,3.0,7724100.0,16.35335838670407,2,3
48297,4050500.0,6.0,4.0,58250500.0,123.32715820674325,3,3
48299,245388500.0,6.0,20.0,300388500.0,635.9784047001534,3,2
48301,547800.0,0.0,3.0,697800.0,1.4773725718520088,0,2
48303,2680169150.0,21.0,325.0,2885419150.0,6108.969777166147,5,4
48305,8237000.0,0.0,57.0,11087000.0,23.47324405864606,2,3
48307,1681000.0,0.0,0.0,1681000.0,3.558990102154237,1,3
48309,12889350.0,20.0,40.0,194889350.0,412.61705393532,3,4
48311,257000.0,0.0,0.0,257000.0,0.5441168686815222,0,2
48313,178908000.0,2.0,8.0,197308000.0,417.73778648176574,3,2
48315,4780000.0,1.0,8.0,14180000.0,30.021701159159477,2,3
48317,431050.0,0.0,0.0,431050.0,0.9126131371407399,0,2
48319,12633000.0,2.0,7.0,30983000.0,65.59678187688563,2,3
48321,1092329100.0,0.0,13.0,1092979100.0,2314.0403323982428,4,3
48323,84741500.0,17.0,3.0,237891500.0,503.6606150426084,3,3
48325,63553000.0,2.0,99.0,86503000.0,183.14296300217012,3,3
48327,1014500.0,0.0,0.0,1014500.0,2.1478854602233635,0,1
48329,184746900.0,2.0,3.0,202896900.0,429.5705287672683,3,3
48331,5938500.0,5.0,12.0,51538500.0,109.11660403323981,3,3
48333,5661000.0,0.0,1.0,5711000.0,12.091250727782777,1,2
48335,7045200.0,0.0,5.0,7295200.0,15.445297200021171,2,3
48337,226691700.0,8.0,38.0,300591700.0,636.4086169480761,3,3
48339,8068326000.0,41.0,5.0,8437576000.0,17863.91997035939,5,4
48341,4979400.0,14.0,47.0,133329400.0,282.28317366220296,3,4
48343,1685000.0,0.0,0.0,1685000.0,3.5674588471920816,1,3
48345,2816600.0,0.0,4.0,3016600.0,6.386704070290585,1,3
48347,10865200.0,2.0,6.0,29165200.0,61.74816069443709,2,4
48349,1029432500.0,9.0,25.0,1111682500.0,2353.638913883449,4,4
48351,139447000.0,2.0,3.0,157597000.0,333.66220293230293,3,4
48353,18627000.0,4.0,29.0,56077000.0,118.72545387180438,3,3
48355,2729319000.0,41.0,54.0,3101019000.0,6565.434817128037,5,5
48357,65545800.0,2.0,7.0,83895800.0,177.62303498650294,3,3
48359,4657250.0,16.0,15.0,149407250.0,316.3229767638808,3,2
48361,3709355000.0,18.0,24.0,3872555000.0,8198.920235007676,5,3
48363,86242000.0,6.0,17.0,141092000.0,298.7180437198963,3,3
48365,3527000.0,0.0,3.0,3677000.0,7.784893876038744,1,3
48367,22357350.0,10.0,16.0,113157350.0,239.57518657703912,3,3
48369,25062000.0,0.0,6.0,25362000.0,53.69607791245434,2,3
48371,7991470.0,0.0,2.0,8091470.0,17.131149102842322,2,3
48373,572066000.0,0.0,2.0,572166000.0,1211.3819933308632,4,3
48375,498619000.0,24.0,318.0,730519000.0,1546.6447890753188,4,3
48377,2643300.0,0.0,0.0,2643300.0,5.596358439633726,1,0
48379,2473600.0,0.0,2.0,2573600.0,5.448790557349283,1,2
48381,342300000.0,18.0,35.0,506050000.0,1071.4021066003281,4,4
48383,595700.0,0.0,7.0,945700.0,2.002223045572434,0,2
48385,3358000.0,4.0,89.0,43808000.0,92.7496956544752,2,1
48387,311523500.0,0.0,7.0,311873500.0,660.2942888900651,4,3
48389,5176900.0,0.0,2.0,5276900.0,11.17218017255068,1,3
48391,1000966500.0,0.0,0.0,1000966500.0,2119.232519980945,4,3
48393,1714500.0,2.0,0.0,19714500.0,41.739268512147355,2,2
48395,3400600.0,0.0,0.0,3400600.0,7.199703593923676,1,2
48397,98148600.0,3.0,13.0,125798600.0,266.3390673794527,3,3
48399,15984500.0,2.0,0.0,33984500.0,71.95151643465833,2,3
48401,15908500.0,1.0,7.0,25258500.0,53.47694913460012,2,3
48403,19434000.0,2.0,6.0,37734000.0,79.88990631450802,2,3
48405,25128800.0,2.0,1.0,43178800.0,91.41756206002223,2,3
48407,444962000.0,5.0,7.0,490312000.0,1038.0818292489282,4,3
48409,1024457000.0,2.0,7.0,1042807000.0,2207.8166516699307,4,4
48411,3238500.0,0.0,0.0,3238500.0,6.856507701265019,1,2
48413,6625000.0,4.0,0.0,42625000.0,90.24506430953264,2,2
48415,22053200.0,1.0,1.0,31103200.0,65.85126766527284,2,2
48417,4894000.0,1.0,0.0,13894000.0,29.416185888953585,2,3
48419,10052200.0,1.0,1.0,19102200.0,40.44291536547927,2,4
48421,1605000.0,0.0,14.0,2305000.0,4.880114328058011,1,2
48423,11072500.0,6.0,15.0,65822500.0,139.35849256338327,3,4
48425,2942000.0,2.0,23.0,22092000.0,46.772878844016304,2,2
48427,64701500.0,0.0,0.0,64701500.0,136.9851267665273,3,3
48429,203607400.0,1.0,6.0,212907400.0,450.7646218176044,3,2
48431,82000.0,0.0,4.0,282000.0,0.5970465251680517,0,2
48433,5488500.0,0.0,1.0,5538500.0,11.726036098025725,1,2
48435,16299000.0,0.0,12.0,16899000.0,35.77833059863442,2,2
48437,12691000.0,4.0,8.0,49091000.0,103.93479066320859,3,3
48439,1205802200.0,109.0,1459.0,2259752200.0,4784.316307627164,5,5
48441,454697400.0,3.0,52.0,484297400.0,1025.3478007727729,4,3
48443,2449500.0,0.0,9.0,2899500.0,6.13878155930768,1,2
48445,6775000.0,2.0,2.0,24875000.0,52.66500820409675,2,3
48447,2100500.0,0.0,8.0,2500500.0,5.294024241782671,1,3
48449,3614000.0,1.0,3.0,12764000.0,27.02376541576245,2,3
48451,52313000.0,9.0,26.0,134613000.0,285.0007939448473,3,4
48453,517062500.0,56.0,269.0,1034512500.0,2190.2556502408297,4,5
48455,78626500.0,2.0,10.0,97126500.0,205.63489122955593,3,3
48457,186893000.0,1.0,0.0,195893000.0,414.74196792462817,3,3
48459,9475000.0,1.0,4.0,18675000.0,39.538453395437465,2,3
48461,735700.0,0.0,0.0,735700.0,1.5576139310855874,0,2
48463,18444000.0,9.0,111.0,104994000.0,222.2918541258667,3,3
48465,160847000.0,13.0,160.0,285847000.0,605.1913407081988,3,3
48467,49274600.0,9.0,130.0,136774600.0,289.5773037632986,3,4
48469,303052500.0,0.0,0.0,303052500.0,641.618588895358,3,3
48471,649628000.0,3.0,10.0,677128000.0,1433.6060974964273,4,3
48473,732843000.0,2.0,1.0,750893000.0,1589.7803419255808,4,3
48475,740500.0,0.0,1.0,790500.0,1.6736357381040599,0,1
48477,314139000.0,5.0,0.0,359139000.0,760.3641560366273,4,2
48479,67041000.0,7.0,0.0,130041000.0,275.3210183665908,3,3
48481,416692000.0,2.0,16.0,435492000.0,922.0176785052665,4,3
