YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201808,128312,769690,3,1.41,"N","GRATERFORD",40.25,-75.4551,4015000,7527306
201808,128312,769690,4,.73,"SE","SCHWENKSVILLE",40.2639,-75.4587,4015834,7527522
201808,128318,769597,1,1.45,"W","NORFOLK",36.8717,-76.2961,3652302,7617766
201808,128318,769597,2,1.43,"W","NORFOLK",36.8729,-76.2956,3652374,7617736
201808,128318,769597,3,1.42,"W","NORFOLK",36.873,-76.2954,3652380,7617724
201808,128318,769597,4,1.43,"W","NORFOLK",36.8715,-76.2958,3652290,7617748
201808,128318,782127,1,2.21,"E","NORFOLK",36.87,-76.23,3652200,7613800
201808,128318,782127,2,1.95,"E","NORFOLK",36.8704,-76.2347,3652224,7614082
201808,128318,782127,3,1.98,"E","NORFOLK",36.8688,-76.2341,3652128,7614046
201808,128318,782127,4,2.21,"E","NORFOLK",36.8688,-76.23,3652128,7613800
201808,128319,769609,1,.37,"W","KELLS CORNER",36.88,-78.4067,3652800,7824402
201808,128319,780854,1,1.29,"ENE","FIFE",37.74,-78.05,3744400,783000
201808,128353,769991,1,.53,"WSW","PAYNESVILLE",45.3764,-94.7396,4522584,9444376
201808,128353,769991,2,1.47,"ESE","PAYNESVILLE",45.3682,-94.7048,4522092,9442288
201808,128359,770023,1,0,"N","ELLENDALE",43.87,-93.3,4352200,9318000
201808,128361,770034,1,1.62,"WNW","LONG LAKE",44.99,-93.6,4459400,9336000
201808,128361,770035,1,.85,"NE","MOUND",44.94,-93.66,4456400,9339600
201808,128361,770036,1,2.07,"WSW","OSSEO",45.11,-93.46,456600,9327600
201808,128361,770037,1,.85,"SE","PLYMOUTH",45.02,-93.46,451200,9327600
201808,128361,770038,1,.49,"W","SHOREVIEW",45.08,-93.14,454800,938400
201808,128363,770048,1,4.21,"WNW","CARMODY",45.7011,-93.5549,4542066,9333294
201808,128363,770048,2,.47,"WSW","BRAHAM",45.7263,-93.1783,4543578,9310698
201808,128363,770051,1,3.39,"E","PRINCETON",45.57,-93.53,4534200,9331800
201808,128363,770052,1,4.01,"NW","SPENCER BROOK",45.57,-93.51,4534200,9330600
201808,128363,770053,1,1.69,"SE","CHISAGO CITY",45.36,-92.88,4521600,9252800
201808,128363,770054,1,.49,"W","STACY",45.4,-92.99,4524000,9259400
201808,128363,770055,1,3.45,"S","CHISAGO CITY",45.33,-92.9,4519800,9254000
201808,128363,770056,1,2.76,"S","LINWOOD",45.31,-93.13,4518600,937800
201808,128363,770057,1,2,"SSE","GILMAN",45.7033,-93.9541,4542198,9357246
201808,128363,770059,1,1.02,"SW","PEASE",45.6903,-93.666,4541418,9339960
201808,128363,770059,2,4.14,"ESE","MILACA",45.7011,-93.5549,4542066,9333294
201808,128364,770065,1,3.23,"ENE","NEW RICHMOND ARPT",45.17,-92.47,4510200,9228200
201808,128364,770066,1,2.13,"NNW","CYLON",45.15,-92.36,459000,9221600
201808,128366,770071,1,2.29,"NNW","FARMINGTON",44.66,-93.17,4439600,9310200
201808,128367,770074,1,1.58,"E","(EAU)EAU CLAIRE ARPT",44.8743,-91.4484,4452458,9126904
201808,128367,770074,2,2.72,"ENE","(EAU)EAU CLAIRE ARPT",44.8866,-91.4296,4453196,9125776
201808,128371,772396,1,3.21,"WNW","SEDAN",45.6,-95.31,4536000,9518600
201808,128371,772397,1,8.16,"NNW","PADUA",45.72,-95.14,4543200,958400
201808,128371,772398,1,.5,"E","WELCOME",43.67,-94.62,4340200,9437200
201808,128371,772399,1,1,"E","NORTHROP",43.73,-94.43,4343800,9425800
201808,128371,772400,1,1,"W","TRUMAN",43.83,-94.45,4349800,9427000
201808,128371,772401,1,.85,"SE","KASOTA",44.29,-93.96,4417400,9357600
201808,128371,772401,2,1.08,"S","KASOTA",44.2844,-93.9715,4417064,9358290
201808,128371,772402,1,2.03,"NE","KASOTA",44.32,-93.94,4419200,9356400
201808,128371,772403,1,2.13,"NNW","ST PETER",44.36,-93.96,4421600,9357600
201808,128371,772404,1,.49,"E","ST HENRY",44.38,-93.77,4422800,9346200
201808,128371,772405,1,.85,"SW","LE SUEUR",44.46,-93.91,4427600,9354600
201808,128371,772405,2,1.51,"SW","LE SUEUR",44.4528,-93.9189,4427168,9355134
201808,128371,772406,1,5.06,"NNE","WASECA",44.15,-93.47,449000,9328200
201808,128371,772407,1,0,"N","FARIBAULT",44.3,-93.27,4418000,9316200
201808,128371,772408,1,0,"N","JORDAN",44.67,-93.63,4440200,9337800
201808,128371,772409,1,1,"NNE","EAGAN",44.8141,-93.1655,4448846,939930
201808,128371,772409,2,1.47,"NNE","EAGAN",44.82,-93.16,4449200,939600
201808,128371,772410,1,2.6,"SSE","SUNFISH LAKE",44.8348,-93.0814,4450088,934884
201808,128371,772410,2,2.08,"WSW","INVER GROVE HEIGHTS",44.84,-93.07,4450400,934200
201808,128371,772411,1,1.38,"S","OAK GROVE",45.33,-93.33,4519800,9319800
201808,128371,772412,1,1.47,"NNE","WOODBURY",44.92,-92.94,4455200,9256400
201808,128371,772413,1,2.34,"ESE","PINE SPGS",45.0144,-92.9374,45864,9256244
201808,128371,772413,2,2.49,"ESE","PINE SPGS",45.0163,-92.9329,45978,9255974
201808,128371,782007,1,1.19,"ESE","NERSTRAND",44.3406,-93.0498,4420436,932988
201808,128371,782007,2,1.55,"ESE","NERSTRAND",44.3424,-93.0405,4420544,932430
201808,128371,782009,1,5.25,"NW","KENYON",44.3424,-93.0405,4420544,932430
201808,128371,782009,2,4.82,"SSE","DENNISON",44.3523,-93.0068,4421138,93408
201808,128371,782011,1,2.59,"SW","NERSTRAND",44.3223,-93.1052,4419338,936312
201808,128371,782012,1,1.42,"WSW","VASA",44.4935,-92.7473,4429610,9244838
201808,128371,782012,2,.86,"NE","VASA",44.5097,-92.7092,4430582,9242552
201806,124879,749148,1,1,"WSW","RED ELM",45.0545,-101.8089,453270,10148534
201806,124879,749149,1,0,"N","(D07)FAITH ARPT",45.03,-102.02,451800,1021200
201806,124879,749171,1,8,"WNW","USTA",45.2643,-102.3119,4515858,10218714
201806,124879,749172,1,8,"WNW","USTA",45.2643,-102.3119,4515858,10218714
201806,124882,749155,1,0,"N","BUOY 41009",28.52,-80.17,2831200,8010200
201806,124884,749173,1,7.37,"E","CASTLE ROCK",44.9528,-103.2813,4457168,10316878
201806,124884,749174,1,5.23,"NE","MARCUS",44.7,-102.19,4442000,10211400
201806,124884,749175,1,6,"W","OPAL",44.9,-102.6026,4454000,10236156
201806,124884,749176,1,6,"W","OPAL",44.9,-102.6026,4454000,10236156
201806,124885,749178,1,6.93,"S","SHADEHILL",45.67,-102.17,4540200,10210200
201806,124886,749177,1,4.25,"W","(TIX)SPACE CNTR EXEC",28.52,-80.87,2831200,8052200
201806,124886,749179,1,.69,"S","(TIX)SPACE CNTR EXEC",28.51,-80.8,2830600,8048000
201806,124886,749180,1,3.59,"WNW","CAPE CANAVERAL",28.4048,-80.6519,2824288,8039114
201806,124886,749182,1,3.14,"WSW","CAPE CANAVERAL",28.364,-80.6484,2821840,8038904
201806,124887,749183,1,15.65,"N","PLAYALINDA BEACH",28.7755,-80.8043,2846530,8048258
201806,124887,749185,1,14.21,"NNE","PLAYALINDA BEACH",28.7435,-80.7005,2844610,8042030
201806,124887,749186,1,9.1,"NE","PLAYALINDA BEACH",28.6256,-80.6571,2837536,8039426
201806,124887,749187,1,9.03,"N","CAPE CANAVERAL",28.5103,-80.6102,2830618,8036612
201806,124887,749188,1,7.88,"NE","CAPE CANAVERAL",28.4624,-80.5105,2827744,8030630
201806,124887,749189,1,2.21,"E","(TIX) SPACE CENTER EXEC",28.5142,-80.7642,2830852,8045852
201806,124887,749190,1,1.96,"NW","CAPE CANAVERAL",28.4,-80.6229,2824000,8037374
201806,124887,749191,1,2.41,"SSW","CAPE CANAVERAL",28.3508,-80.6216,2821048,8037296
201806,124887,749192,1,.61,"E","ST. LUCIE NUCLEAR POWER PLANT",27.35,-80.24,2721000,8014400
201806,124887,749193,1,3.86,"NNW","SATELLITE BEACH",28.2242,-80.6154,2813452,8036924
201806,124888,749196,1,2.29,"SE","PINE GROVE",28.26,-81.15,2815600,819000
201806,124889,749198,1,1.55,"NNE","MELBOURNE",28.1011,-80.5913,286066,8035478
201806,124889,749199,1,3.14,"WSW","CAPE CANAVERAL",28.364,-80.6484,2821840,8038904
201806,124889,749200,1,4.15,"N","SATELLITE BEACH",28.23,-80.598,2813800,8035880
201806,124889,749201,1,3.59,"WNW","CAPE CANAVERAL",28.4048,-80.6519,2824288,8039114
201806,124897,749245,1,2.09,"WSW","WINNFIELD",31.9067,-92.6619,3154402,9239714
201806,124907,749270,1,.48,"W","NACOGDOCHES REGL ARP",31.581,-94.7081,3134860,9442486
201806,124907,749273,1,.45,"E","NACOGDOCHES",31.5997,-94.6624,3135982,9439744
201806,124907,749274,1,1.46,"SSE","OWENTOWN",32.4112,-95.1683,3224672,9510098
201806,124907,749276,1,3.77,"WSW","BROWNING",32.3497,-95.1338,3220982,958028
201806,124907,749277,1,4.24,"WSW","BROWNING",32.3473,-95.1415,3220838,958490
201806,124907,749278,1,4.41,"WSW","BROWNING",32.3456,-95.1438,3220736,958628
201806,124907,749282,1,1.9,"W","OWENTOWN",32.4253,-95.2121,3225518,9512726
201806,124907,749286,1,2.7,"ENE","PINE SPGS",32.4195,-95.2299,3225170,9513794
201806,124917,752095,1,10.73,"NW","LITCHVILLE",46.76,-98.34,4645600,9820400
201806,124917,752096,1,2.8,"SE","FRAZIER",47.15,-98.38,479000,9822800
201806,124917,752097,1,.46,"E","LOGAN CENTER",47.8,-97.81,4748000,9748600
201806,124917,752098,1,8.1,"SSE","LOGAN CENTER",47.69,-97.76,4741400,9745600
201806,124917,752099,1,8.47,"NNE","SHERBROOKE",47.58,-97.64,4734800,9738400
201806,124917,752100,1,2.51,"NE","HASTINGS",46.71,-98.07,4642600,984200
201806,124917,752101,1,7.79,"SW","SIBLEY",47.11,-98.03,476600,981800
201806,124917,752102,1,2.81,"NW","EASTEDGE",46.68,-97.97,4640800,9758200
201806,124917,752103,1,.83,"SE","HATTON",47.64,-97.46,4738400,9727600
201806,124917,752104,1,.47,"W","MAYVILLE",47.5,-97.33,4730000,9719800
201806,124917,752105,1,.83,"NE","THOMPSON",47.79,-97.09,4747400,975400
201806,124917,752106,1,4.19,"W","BUXTON",47.6,-97.19,4736000,9711400
201806,124917,752107,1,0,"N","BUXTON",47.6,-97.1,4736000,976000
201806,124917,752108,1,.93,"W","BUXTON",47.6,-97.12,4736000,977200
201806,124917,752109,1,4.15,"S","BUXTON",47.54,-97.1,4732400,976000
201806,124917,752110,1,5.12,"W","BUXTON",47.6,-97.21,4736000,9712600
201806,124917,752111,1,.94,"W","BUFFALO",46.92,-97.55,4655200,9733000
201806,124917,752112,1,7.03,"SSW","PILLSBURY",47.11,-97.85,476600,9751000
201806,124917,752113,1,.94,"W","RIVERSIDE",46.87,-96.9,4652200,9654000
201806,124918,752117,1,1.67,"NE","LOCKHART",47.45,-96.55,4727000,9633000
201806,124918,752119,1,1.17,"SW","MOORHEAD",46.87,-96.77,4652200,9646200
201806,124918,752120,1,4.17,"S","MOORHEAD",46.82,-96.76,4649200,9645600
201806,124918,752121,1,2.01,"ESE","LAKE PARK",46.87,-96.06,4652200,963600
201806,124918,752122,1,.84,"SW","ROTHSAY",46.47,-96.29,4628200,9617400
201806,124918,752123,1,.47,"W","PELICAN RAPIDS",46.57,-96.09,4634200,965400
201806,124918,752125,1,3.52,"NE","VERGAS",46.7,-95.74,4642000,9544400
201806,124918,752126,1,4.47,"NW","LUCE",46.72,-95.71,4643200,9542600
201806,124918,752127,1,.69,"N","(FFM)FERGUS FALLS AR",46.29,-96.15,4617400,969000
201806,124918,752129,1,2.92,"NNW","DENT",46.59,-95.74,4635400,9544400
201806,124918,752130,1,1.99,"SE","MAINE",46.4,-95.79,4624000,9547400
201806,124918,752131,1,1.18,"SW","HENNING",46.31,-95.45,4618600,9527000
201806,124918,752132,1,1.46,"SSW","PARKERS PRAIRIE",46.15,-95.33,469000,9519800
201806,124926,749310,1,1.51,"SSE","PLAYALINDA BEACH",28.53,-80.77,2831800,8046200
201806,124926,749313,1,3.33,"ENE","CHULUOTA",28.65,-81.08,2839000,814800
201806,124926,749315,1,1.22,"E","TAFT",28.43,-81.35,2825800,8121000
201806,124928,749316,1,1.51,"SSE","PLAYALINDA BEACH",28.53,-80.77,2831800,8046200
201806,124928,749318,1,12.01,"E","VERO BEACH",27.656,-80.376,2739360,8022560
201806,124928,749319,1,4.69,"NNW","MERRITT ISLAND",28.4079,-80.7604,2824474,8045624
201806,124928,749320,1,3.66,"NNW","SATELLITE BEACH",28.22,-80.62,2813200,8037200
201806,124928,749321,1,3.34,"WNW","CAPE CANAVERAL",28.4,-80.65,2824000,8039000
201806,124928,749322,1,.69,"S","CAPE CANAVERAL",28.37,-80.6,2822200,8036000
201806,124933,749327,1,5.63,"S","WELDONA",40.27,-103.95,4016200,10357000
201806,124933,749328,1,7.26,"NE","CROOK",40.93,-102.71,4055800,10242600
201806,124933,749329,1,.69,"N","NEW RAYMER",40.54,-103.78,4032400,10346800
201806,124933,749330,1,9.8,"NNE","CROOK",40.97,-102.7,4058200,10242000
201806,124933,749331,1,3.8,"NNE","NEW RAYMER",40.58,-103.75,4034800,10345000
201806,124933,749332,1,1.71,"WSW","PEETZ",40.96,-103.13,4057600,1037800
201806,124933,749333,1,17.32,"SE","JULESBURG",40.78,-102.07,4046800,1024200
201806,124933,749334,1,.52,"W","HEREFORD",40.97,-104.31,4058200,10418600
201806,124933,749335,1,1.58,"W","HYDE",40.13,-102.86,407800,10251600
201806,124933,749336,1,3.97,"ENE","MORRISON",39.67,-105.11,3940200,1056600
201806,124933,749337,1,0,"N","STERLING ARPT",40.62,-103.27,4037200,10316200
201806,124933,749338,1,1.71,"WSW","PEETZ",40.96,-103.13,4057600,1037800
201806,124933,749339,1,3.81,"WSW","COLUMBINE",39.55,-105.11,3933000,1056600
201806,124934,749340,1,7.82,"SE","DES MOINES",36.68,-103.73,3640800,10343800
201806,124934,749341,1,0,"N","CAPULIN",36.74,-103.99,3644400,10359400
201806,124934,749344,1,.49,"W","CLAYTON",36.4506,-103.1889,3627036,10311334
201806,124936,764455,1,1.68,"SW","KAMM",46.73,-105.42,4643800,10525200
201806,124936,764456,1,4.25,"W","RICHEY",47.64,-105.16,4738400,1059600
201806,124936,764457,1,11.67,"SW","RICHEY",47.54,-105.26,4732400,10515600
201806,124936,765199,1,1.68,"SW","KAMM",46.73,-105.42,4643800,10525200
201806,124936,765199,2,1.68,"SW","KAMM",46.7316,-105.4232,4643896,10525392
201806,124936,765199,3,1.42,"SW","KAMM",46.7347,-105.4198,4644082,10525188
201806,124936,765199,4,1.36,"SSW","KAMM",46.7326,-105.4137,4643956,10524822
201806,124936,765211,1,12.29,"SW","RICHEY",47.5277,-105.2615,4731662,10515690
201806,124936,765211,2,11.79,"SW","RICHEY",47.5277,-105.2466,4731662,10514796
201806,124936,765211,3,11.1,"SW","RICHEY",47.5432,-105.2479,4732592,10514874
201806,124936,765211,4,11.45,"SW","RICHEY",47.5461,-105.2615,4732766,10515690
201806,124936,765213,1,11.47,"SW","RICHEY",47.53,-105.24,4731800,10514400
201806,124936,765214,1,14.15,"NW","ENID",47.87,-104.95,4752200,10457000
201806,124936,765215,1,18.8,"NNW","ENID",47.95,-104.94,4757000,10456400
201806,124936,765217,1,18.8,"NNW","ENID",47.95,-104.94,4757000,10456400
201806,124936,765220,1,22.33,"NNE","MC CLOUD",47.1842,-105.3543,4711052,10521258
201806,124936,765220,2,22.68,"NNE","MC CLOUD",47.185,-105.341,4711100,10520460
201806,124936,765220,3,22.14,"NNE","MC CLOUD",47.1741,-105.3365,4710446,10520190
201806,124936,765220,4,21.48,"NNE","MC CLOUD",47.173,-105.3617,4710380,10521702
201806,124936,765222,1,18.8,"NNW","ENID",47.95,-104.94,4757000,10456400
201806,124936,765223,1,18.8,"NNW","ENID",47.9514,-104.9351,4757084,10456106
201808,129483,775726,2,.57,"WNW","HILLSDALE",41.0029,-74.0401,41174,742406
201808,129483,775726,3,.69,"WNW","HILLSDALE",41.0028,-74.0428,41168,742568
201808,129483,775726,4,.62,"W","HILLSDALE",41.0005,-74.0419,4130,742514
201808,129483,775726,5,.57,"W","HILLSDALE",41.0004,-74.0409,4124,742454
201808,129483,775726,6,.46,"SW","HILLSDALE",40.9953,-74.0363,4059718,742178
201808,129483,775733,1,.35,"ESE","RIDGEWOOD",40.9982,-74.1137,4059892,746822
201808,129483,775733,2,.38,"ESE","RIDGEWOOD",40.9976,-74.1134,4059856,746804
201808,129483,775733,3,.42,"ESE","RIDGEWOOD",40.9978,-74.1126,4059868,746756
201808,129483,775733,4,.38,"ESE","RIDGEWOOD",40.9985,-74.113,4059910,746780
201808,129483,775734,1,.64,"SE","HILLSDALE",40.9932,-74.0217,4059592,741302
201808,129483,775734,2,.68,"SE","HILLSDALE",40.9925,-74.0217,4059550,741302
201808,129483,775734,3,.7,"SE","HILLSDALE",40.9925,-74.021,4059550,741260
201808,129483,775734,4,.66,"SE","HILLSDALE",40.9933,-74.0211,4059598,741266
201808,129483,775735,1,.72,"NW","WOODCLIFF LAKE",41.0373,-74.0399,412238,742394
201808,129483,775735,2,.68,"NE","PARK RIDGE",41.0363,-74.04,412178,742400
201808,129483,775735,3,.63,"NW","WOODCLIFF LAKE",41.0363,-74.0387,412178,742322
201808,129483,775735,4,.69,"NW","WOODCLIFF LAKE",41.0375,-74.0388,412250,742328
201808,129483,775741,1,.7,"WNW","WESTWOOD",40.9848,-74.0917,4059088,745502
201808,129483,775741,2,.66,"WNW","WESTWOOD",40.9848,-74.0909,4059088,745454
201808,129483,775741,3,.68,"WNW","WESTWOOD",40.9853,-74.091,4059118,745460
201808,129483,775741,4,.71,"WNW","WESTWOOD",40.9853,-74.0918,4059118,745508
201808,129484,775736,1,5,"NE","PORCUPINE",43.2812,-102.2597,4316872,10215582
201808,129484,775738,1,4,"E","CACTUS FLATS",43.83,-101.8198,4349800,10149188
201808,129484,775739,1,6,"W","PARMELEE",43.32,-101.1394,4319200,1018364
201808,129487,775744,1,20.8,"NNW","SPUYTEN DUYVIL",41.1414,-74.1178,418484,747068
201808,129487,775744,2,20.76,"NNW","SPUYTEN DUYVIL",41.1415,-74.116,418490,746960
201808,129487,775744,3,20.7,"NNW","SPUYTEN DUYVIL",41.1404,-74.1161,418424,746966
201808,129487,775744,4,20.73,"NNW","SPUYTEN DUYVIL",41.1402,-74.1178,418412,747068
201808,129494,775782,1,11.94,"SSW","MILESVILLE",44.3,-101.79,4418000,10147400
201808,129494,775810,1,7,"E","CREIGHTON",44.25,-102.0686,4415000,1024116
201808,129494,775822,1,15.59,"SSW","KIRLEY",44.3,-101.37,4418000,10122200
201808,129494,775826,1,15.4,"S","KIRLEY",44.3,-101.25,4418000,10115000
201808,129495,775908,1,16.25,"NW","PHILIP",44.2,-101.91,4412000,10154600
201808,129495,775909,1,14,"ENE","PHILIP",44.1175,-101.4094,447050,10124564
201808,130102,779151,3,1.75,"SSW","KELSO",34.9961,-115.66,3459766,11539600
201808,130102,779151,4,1.68,"W","KELSO",35.016,-115.6792,35960,11540752
201808,130102,779155,1,2.43,"NNE","JOSHUA TREE",34.164,-116.3089,349840,11618534
201808,130102,779155,2,2.45,"NNE","JOSHUA TREE",34.164,-116.3077,349840,11618462
201808,130102,779155,3,2.46,"NNE","JOSHUA TREE",34.1642,-116.3077,349852,11618462
201808,130102,779155,4,2.45,"NNE","JOSHUA TREE",34.1642,-116.3089,349852,11618534
201808,130102,779156,1,2.83,"NE","RYAN",36.3498,-116.6351,3620988,11638106
201808,130102,779156,2,3.2,"NE","RYAN",36.3467,-116.623,3620802,11637380
201808,130102,779156,3,3.29,"NE","RYAN",36.3482,-116.6223,3620892,11637338
201808,130102,779156,4,2.94,"NE","RYAN",36.3516,-116.6345,3621096,11638070
201808,130102,779157,1,8.64,"E","PANAMINT SPG",36.3483,-117.3164,3620898,11718984
201808,130102,779157,2,8.89,"E","PANAMINT SPG",36.3443,-117.3113,3620658,11718678
201808,130102,779157,3,8.65,"E","PANAMINT SPG",36.3415,-117.3153,3620490,11718918
201808,130102,779157,4,8.45,"E","PANAMINT SPG",36.3458,-117.3194,3620748,11719164
201808,130103,779158,1,13.47,"SE","ROACH",35.4933,-115.1876,3529598,11511256
201808,130103,779158,2,11.97,"WNW","SEARCHLIGHT",35.5273,-115.1309,3531638,1157854
201808,130103,779158,3,9.38,"WNW","SEARCHLIGHT",35.5287,-115.0805,3531722,1154830
201808,130103,779158,4,8.84,"WNW","SEARCHLIGHT",35.5011,-115.0824,3530066,1154944
201808,130103,779158,5,14.23,"W","SEARCHLIGHT",35.4778,-115.1827,3528668,11510962
201808,130103,779159,1,4.53,"NNW","MOUNT CHARLESTON",36.3383,-115.6572,3620298,11539432
201808,130103,779159,2,4.37,"NNW","MOUNT CHARLESTON",36.3394,-115.6466,3620364,11538796
201808,130103,779159,3,4.84,"NNW","MOUNT CHARLESTON",36.3472,-115.6445,3620832,11538670
201808,130103,779159,4,4.97,"NNW","MOUNT CHARLESTON",36.3477,-115.6502,3620862,11539012
201808,130103,779160,1,2.76,"S","LAS VEGAS HNDRSN SKY",35.94,-115.129,3556400,1157740
201808,130105,779324,1,1.16,"E","CANE BEDS",36.9491,-112.8791,3656946,11252746
201808,130105,779324,2,2.51,"NE","CANE BEDS",36.9801,-112.8744,3658806,11252464
201808,130105,779324,3,2.84,"NE","CANE BEDS",36.9802,-112.8649,3658812,11251894
201808,130105,779324,4,1.59,"E","CANE BEDS",36.9493,-112.8712,3656958,11252272
201808,130105,779325,1,2.24,"NW","COLORADO CITY",36.9997,-113.0022,3659982,113132
201808,130105,779325,2,1.42,"NNE","COLORADO CITY",36.9995,-112.9622,3659970,11257732
201808,130105,779325,3,1.07,"NE","COLORADO CITY",36.9922,-112.9582,3659532,11257492
201808,130105,779325,4,.85,"SSW","COLORADO CITY",36.9682,-112.9743,3658092,11258458
201808,130105,779325,5,1.96,"W","COLORADO CITY",36.9817,-113.0055,3658902,113330
201808,130105,779327,1,2.34,"SSE","CONE SPGS",34.8488,-113.6342,3450928,11338052
201808,130105,779327,2,2.42,"SSE","CONE SPGS",34.8477,-113.6336,3450862,11338016
201808,130105,779327,3,2.55,"SSE","CONE SPGS",34.8478,-113.6282,3450868,11337692
201808,130105,779327,4,2.49,"SSE","CONE SPGS",34.8486,-113.6283,3450916,11337698
201808,130105,779335,1,1.26,"ESE","CONE SPGS",34.8723,-113.6298,3452338,11337788
201808,130105,779335,2,1.39,"ESE","CONE SPGS",34.8728,-113.627,3452368,11337620
201808,130105,779335,3,1.51,"ESE","CONE SPGS",34.871,-113.6258,3452260,11337548
201808,130105,779335,4,1.4,"ESE","CONE SPGS",34.8703,-113.6283,3452218,11337698
201808,130105,779338,1,2.68,"NNE","WIKIEUP",34.7376,-113.6086,3444256,11336516
201808,130105,779338,2,2.73,"NNE","WIKIEUP",34.737,-113.6028,3444220,11336168
201808,130105,779338,3,2.44,"NNE","WIKIEUP",34.7317,-113.601,3443902,11336060
201808,130105,779338,4,2.36,"NNE","WIKIEUP",34.7333,-113.6108,3443998,11336648
201808,130105,779342,1,4.86,"SSE","WIKIEUP",34.6413,-113.5727,3438478,11334362
201808,130105,779342,2,4.91,"SE","WIKIEUP",34.6437,-113.5674,3438622,11334044
201808,130105,779342,3,5.06,"SE","WIKIEUP",34.642,-113.5656,3438520,11333936
201808,130105,779342,4,4.97,"SSE","WIKIEUP",34.64,-113.5719,3438400,11334314
201808,130105,779348,1,.32,"NNW","SIGNAL",34.4741,-113.6324,3428446,11337944
201808,130105,779348,2,3.24,"NNE","SIGNAL",34.5133,-113.6079,3430798,11336474
201808,130105,779348,3,5.34,"NNE","SIGNAL",34.5377,-113.5849,3432262,11335094
201808,130105,779348,4,5.53,"NNE","SIGNAL",34.5366,-113.5762,3432196,11334572
201808,130105,779348,5,3.99,"NE","SIGNAL",34.5167,-113.5888,3431002,11335328
201808,130105,779348,6,.23,"NE","SIGNAL",34.4723,-113.6272,3428338,11337632
201808,130106,779351,1,6.73,"E","NELSON",35.7097,-114.7106,3542582,11442636
201808,130106,779351,2,6.73,"E","NELSON",35.7087,-114.7105,3542522,11442630
201808,130106,779351,3,6.6,"E","NELSON",35.7068,-114.7127,3542408,11442762
201808,130106,779351,4,6.38,"E","NELSON",35.7063,-114.7165,3542378,11442990
201808,130106,779351,5,6.36,"E","NELSON",35.7096,-114.7173,3542576,11443038
201808,130108,779101,1,6.43,"ESE","BENKELMAN",40.0178,-101.416,401068,10124960
201808,130131,779268,1,9.69,"N","AMARILLO",35.34,-101.81,3520400,10148600
201808,130131,779269,1,7.46,"NNW","AMARILLO",35.3,-101.87,3518000,10152200
201808,130131,779270,1,7.69,"NNW","AMARILLO",35.3,-101.88,3518000,10152800
201808,130131,779271,1,8.32,"NNW","AMARILLO",35.31,-101.88,3518600,10152800
201808,130131,779272,1,7.69,"NNW","AMARILLO",35.3,-101.88,3518000,10152800
